"","store","NN_MAE","NN_NMAE","NN_RMSE","NN_RRSE","NN_R2","RF_MAE","RF_NMAE","RF_RMSE","RF_RRSE","RF_R2","NN_NMAE_multi","NN1_NMAE_multi"
"1","baltimore",2.84952419542423,3.43316168123402,3.81294586002546,124.364581276375,-0.546654907604817,2.51037447751664,3.02454756327306,3.42436966571722,111.690623272999,-0.247479532711091,3.43316168123402,5.27582300121008
"2","lancaster",5.13069894200464,2.70036786421297,5.49445647578953,107.672363807692,-0.159333792793604,4.05213487451145,2.13270256553234,4.18020127030419,81.917502477057,0.328952278792136,2.70036786421297,5.38437937660808
"3","philadelphia",8.08706649644099,4.39514483502228,10.4695538494123,94.6280141267504,0.104553894242753,5.87255337834042,3.19160509692414,8.01987020147983,72.4867937675239,0.474566472930446,4.39514483502228,5.08547351102602
"4","richmond",1.62409492329582,3.18449984959966,2.0873174542507,89.4929975368146,0.199100339187569,1.93624190862979,3.7965527620192,2.20559157338579,94.5639585594759,0.105765774156171,3.18449984959966,4.46514702855069
